345.75	674	482.25	4491.8	707.25	2213.3	527	1527.3	2683.3	1037	1109.3	955.75	637.75	2895.8	615.5	559.25	439.75	293.5	1857.8	223.25	392	330.75	307.25	288.75	459.5	370.5	486	474.25	390	233.5	227	1.1	220.25	113.75	14.6	274	51.75	112.25	607	182.25	950.25	206.1	10.5	1151.5	331.75	26.75	88.5	4.1	27.5	18	0.9	382.5	4	22.5	14	2.3	11.1	1.3	4.2	3.7	100.2	5	375.25	4.6	21.2	236.75	17.5	77.5	100	2.3	64	82	58.4	67	37	115	613.75	415.5	69.25	145.25	2211	33.1	18.2	28.75	86.25	463.5	125.75	253	46	3.1	382.5	3.1	60.6	15	18	26.3	24.5	19.3	206.75	130.7	402.75	49.25	7	4.8	195.75	74.75	261.25	538.25	265	231	1202	2666	91.5	66.5	82	734.75	705.75	397.75	65.75	351	64.25	65.75	400.75	63.6	954	44	1.7	10.5	16.4	134.9
336	670.25	476.25	4498.8	702.5	2129.3	517.25	1565	2678.3	1059.5	1071.5	951	627	2887.5	632.75	560.25	416.75	291	1838.8	221.25	385	322.5	305	290.25	459.5	365.5	484.25	468.25	388.25	231.5	225.25	1.09	217	112.75	14.3	276	50.75	105.5	600	181	928	201	10.5	1144	329.5	26.25	88.6	4.1	27	18.75	0.9	379.25	4	22.75	13.75	2.3	11	1.4	4.2	3.6	99.3	4.9	373	4.7	21.1	236.75	18	76	98	2.3	64	81.2	58	66.6	36.75	115.7	600	409.75	69.25	143.5	2200.3	33.1	18.6	28.5	85.75	464.5	125	253.5	45.25	3.1	380.75	3	60.6	14.8	18	26	24.3	18.9	204.25	130.6	405.25	49.25	7	4.8	192	73.25	260.75	530.25	261.25	230	1202.3	2713.5	90.5	66	81.75	716.25	723.75	397.25	65	356.75	64.5	64.75	419	61.9	938.25	43.5	1.7	10.5	16.2	133
336	655.75	462	4459.8	703.5	2048.8	508.5	1609.3	2645.3	1046.3	1008.5	944.5	619	2892.8	581	555.5	410.75	280.5	1838.8	216.25	370.5	311.5	303	289.75	452	365	474	460	379	226	215	1.09	215.5	111.75	14.1	271.75	51.25	106.25	598.25	180	929.75	200.1	10.4	1094.8	327.5	27	88.8	4	26	20.25	1	384	3.9	24.75	14.25	2.2	10.9	1.5	4.2	3.7	99.2	4.9	361	4.7	20.9	238.25	18.5	76	98	2.2	63.75	80	56.9	66.6	36	115	594.25	402.5	70	142.5	2187	33.1	18.7	28.5	85.75	461.25	125	250.5	45.25	3.1	377.75	2.9	59.4	14.6	17.8	25.8	23.7	18.7	203.25	130	409.25	49.5	7.25	4.7	192	74	260	525.25	261	230	1197.3	2720.3	90.5	66	83.25	701.75	717	391.75	64.5	344.25	63	65	412.5	61.9	916	42.8	1.7	10.6	15.8	130.6
336.25	637	447	4440.3	696.25	2049.5	507.75	1570.8	2625.8	1031	1078.3	934.5	618.25	2899.8	571.5	558	403.5	274.5	1828.5	211	371	308.75	298	289.75	450.5	358.75	471	460.75	407	226.75	215	1.08	215.25	111.25	14.1	271.5	53	106.25	600.75	179.25	910.5	199.7	10.3	1109	329.25	28.25	88.2	4	27	23.25	1	381	3.9	25.75	15.75	2.6	10.8	1.6	4.2	3.8	97.5	4.8	360.5	4.7	20.7	240	18.5	75.5	97.25	2.3	63.75	79.1	56.7	66.6	37.75	113.1	594.25	405.5	69.75	145	2183.3	33.1	18.2	28.5	87.75	460.25	125.5	250.5	45.25	3.1	373.75	3	59.4	14.5	17.7	25.5	23.8	18.7	202	128.9	414.5	49.5	8.25	4.8	189	74	254.5	525.25	262	226	1194.5	2701	90.25	65.5	83.5	686.5	701.5	388.75	64	344	62.75	66	402	61.8	917.25	42.8	1.8	10.2	15.5	128.9
327.25	613.75	443.5	4421.3	692.75	2022.3	497.75	1525	2601.3	997.5	1098.3	914.5	627.5	2924.3	552	559	400.5	270.25	1804.3	202	360.5	300	289.75	286	458.75	352.25	466.5	453	396.25	216	206	1.07	212.5	110	13.6	271	51.5	103.25	595.5	174.75	894.25	196.6	10.2	1067	325.25	26.25	87.9	4	26	21.25	1	373.5	3.9	23.75	15	2.4	10.6	1.4	4.1	3.7	93.3	4.8	350.5	4.3	20.3	237.5	18.25	75.25	97.5	2.2	63.5	77	55.8	66	36.25	112.8	591	397.75	69.25	140	2117.5	33.4	17.5	28	86.5	452.5	121	247	43.5	3.1	365.75	3	57.6	14.2	17.3	25.1	23	18.2	198	128.5	401.25	50.75	8.75	4.6	189.25	72	256.25	517.25	252.25	230.25	1185.5	2701	90.5	64.5	88.25	678.5	692.75	379.5	64	341.5	62.75	66	390	62.3	839	42.2	1.8	9.9	15.3	126.9
322.5	598.75	447.5	4398	688	1891.5	490.5	1492.8	2584.8	983.5	1092.5	907.75	610.5	2905.5	540.25	555.5	401.75	272	1801.3	200	347.5	276.25	285.5	285.5	459.5	345.25	467.25	448.75	390.75	211	208	1.05	207.5	109.25	13.5	266.75	50.25	102	590.25	168.75	905.25	193.3	10.1	1057	322.25	26.25	86.7	4	25.25	20.5	0.9	373	3.8	22	14.25	2.3	10.5	1.3	4.1	3.6	93.7	4.8	352.25	4.2	20	233.75	17	75	97.5	2.1	62.75	75	54.2	65.9	34.75	111.7	576.75	394.25	68	136.25	2047.5	32	17.5	27.5	85.75	444.25	120.5	247	44.25	3	346.25	2.9	56.6	13.8	17.1	24.6	22.2	17.8	198	126.7	395.75	48	8.75	4.6	195	72.5	250	500.5	241.5	225.5	1176	2681.3	90	63.75	88.5	680	669.75	375.75	64.75	337.5	62	66	385.5	61.4	802.25	41	1.7	9.9	15	126.1
326.25	611.5	452.75	4387.5	692	1983.3	494.5	1516	2603.3	984.5	1072.5	915.5	620.5	2912.3	549.75	566.75	407.75	276.25	1797.8	208	350.5	279.75	289.5	286.5	459.25	350.25	471.25	450.5	397.25	219	212.25	1.06	209	110	13.8	266.25	51	103.75	590.5	171.25	912.75	192	10.1	1055	327.25	26	85.4	3.8	25.5	20.75	1	378.5	3.7	23.5	14.5	2.3	10.5	1.3	4.1	3.6	94.2	4.6	365.25	4.4	20.2	235.25	17.75	75	97	2.1	63	77.2	54.43	66.6	36.25	115	574	398	68	138.25	2058.5	32.3	17.6	27.75	86.25	452.25	122.5	249	44.5	3	351.75	3	57.5	13.7	17.1	23.5	22.6	18	202	126.5	403	48.25	8	4.6	187.25	74.5	254.25	497	243	227.5	1170	2696.8	88.5	64.5	90	682	670	381	66	339.5	61.75	65.75	387.5	62	811.25	42	1.7	9.8	14.8	128.1
333.5	619	462.25	4405.5	695.75	2059.3	492.25	1524.8	2615.8	998.5	1097.3	928.25	635.25	2951.3	562	567.5	421.75	280.25	1803	210.75	373.25	282.25	296	289	503.88	358.25	477	464.5	401	221.5	216.5	1.07	211.25	111.75	13.9	270	51.75	110.25	595	174.25	909	195.8	10.2	1055.3	329	26.5	87	3.7	26.25	22	1	380.75	3.8	25	15.25	2.3	10.5	1.4	4.2	3.7	97.9	4.8	366	4.4	20.2	235.25	17.75	75	97.25	2.3	63	77.4	54.9	66.7	36	115	592	409.5	68.5	139.5	2084.5	32	17.8	28	88	453.75	122	252	46.5	3	360	3	58	13.9	17.7	24.8	23	18.2	203.25	129.4	406	49.5	8	4.6	186.75	74.5	262.75	503.25	230	229.25	1184	2706.5	89.25	66	91.25	695.5	670	384.5	67.5	350	62.25	66.75	389.25	61.6	840.75	42.2	1.7	10	15	130.1
333.5	612	471.5	4398.5	698.5	2064	489	1504.8	2608	980.75	1090	928.75	638	2902.8	560	569	419	280.25	1812.3	209.75	368	284.25	297.75	287	470	356.75	475.5	460	401.75	219.75	215.25	1.07	217.25	110.25	13.7	268	51.5	108.5	596	170.75	898	195.8	10.2	1050	326	26.75	87.4	3.7	26.25	21.75	0.9	379.25	3.8	24.25	15	2.3	10.6	1.4	4.1	3.6	97.6	4.8	361	4.4	20.1	240	17.5	75	97.25	2.2	63	77	54.5	66.9	36	115	593	408.25	67.5	139	2066.3	32	17.5	28	88.25	447.5	122	252	46.5	3	363.5	3	57.1	13.7	17.4	24.5	23	17.9	203	129.4	410	51.25	7.75	4.6	187.75	74	262.75	500	239	229	1170.5	2706.5	89	65.75	89.75	689	696	380.5	67.25	346.25	61.25	66.75	387.25	62	859	41.6	1.7	10	14.9	129.6
332	604.5	476.75	4392.8	686.75	2052.5	481	1497.5	2613	971.25	1097.8	924	637	2904.5	560.75	588.25	419.5	278.5	1817	205.5	364.5	289.75	296	286.25	456.25	353.75	471	460.75	416.5	216.25	211.75	1.06	215.25	107.75	13.5	266.25	50.5	108.5	582.25	168.75	860	195	10.1	1040	327.5	26	89.1	3.6	25.75	21.75	1	374.75	3.5	24.75	15.25	2.3	10.5	1.3	4	3.6	97.7	4.8	361.25	4.3	19.9	235.5	17.25	75	97.5	2.1	63.25	76.8	53.9	66.7	35	116.5	593	408.25	67	138	2037.5	31.3	17.4	27.5	88	442.75	121.5	249	45.25	3.2	357.75	3	57.2	13.6	17.3	24	22.2	18.1	204.5	128.1	415	49	7.25	4.5	183.5	74.75	252	500	239	228.5	1139.3	2623	87	65.25	88	684	692	376.75	67	344	61.25	68	381.75	61.2	829.5	41.2	1.7	9.8	14.8	130.7
333.25	606.25	490.5	4395.3	702	2022.8	506.5	1487.5	2610.8	974.5	1092.8	921.25	629.5	2906.5	561	601.75	417.5	284.25	1800	212.5	367.75	302.5	297	289.25	460	356	472.5	468.75	435.25	223.25	219	1.07	209.25	109.5	13.6	267	51.25	108.5	596.25	170.75	860	196.8	10.2	1050	333.25	26	89.5	3.8	25	21.25	0.9	373.75	3.5	23.5	14.5	2.2	10.5	1.3	4	3.6	97.9	4.7	362.25	4.3	19.9	235.5	17.25	74.25	98.75	2.2	63	77	53.9	67.1	36	118	580.5	416.5	66.75	138.25	2040	30.5	17.2	27.75	91.5	446.75	124	249	45.75	3.2	358	3	57.4	13.6	17.3	23.9	22.2	17.8	213.25	128.4	430.5	49.75	7.5	4.6	183.5	74	252.25	500.5	239	230.25	1105	2549.5	87.25	65.75	89.75	695	692	379.5	69	338.75	61.75	69.75	375	61.5	830.25	41.5	1.7	9.9	15	130.5
335.75	627.75	493.5	4391.8	698.75	1998.8	513.5	1511	2733	991.75	1098.5	922.5	630.75	2900.3	566.75	609.5	410.5	294.75	1800	218.5	372.25	312.5	303	290.75	460.5	360.25	480	468.25	450.25	230	226	1.07	208.25	110	13.6	273.25	52.5	108.75	592.5	174.25	872	198.4	10.3	1034	334.25	25.75	89.6	3.8	25.5	21.25	1	376.5	3.6	23.25	14.25	2.2	10.6	1.4	4.1	3.6	99.5	4.7	365.75	4.4	20.3	239.5	17.25	75.5	99.75	2.2	63.5	82.8	54.9	68	35.25	116	594.5	424	69.25	139.5	2103.5	30.9	17.4	28	91.25	453.5	123.25	253	45	3.2	361.5	3.1	58.2	13.7	17.4	24.4	22.7	17.9	215.75	128.4	438.75	49	7.75	4.6	184.75	73.5	257	504.25	237.75	232	1093.3	2541.8	89.5	66.5	92.25	700.25	701.5	384.25	71	345.25	63	72.75	380.75	61.5	830	42.6	1.7	10	15.1	131.8
337.25	628.75	507.25	4398	703	2004.5	512.25	1516	2773	1001.5	1095.8	922.5	630.75	2894.3	570.5	590	410.5	292.5	1808.3	221.75	379	316.5	302.75	290.25	463.25	365.75	485.75	471.75	445.25	233.75	231	1.08	208.25	109.5	13.7	282	54.25	115.75	602	176.75	893.75	197.1	10.4	1042.3	337.75	26.5	89.9	4.1	25.75	21.75	0.9	383.75	3.8	24.75	14.5	2.3	10.7	1.4	4.1	3.6	103.8	4.7	363.5	4.5	20.3	244.5	17.5	76	99.75	2.3	63.5	82.3	56	69.3	36.5	119.6	614	422	69.25	140	2154	31.3	17.5	28	91.75	473	125.5	259.75	46.5	3.3	377.25	3	59.2	14	17.7	24.1	22.9	18.2	215.75	129.3	431.25	48.75	7.5	4.6	185	74.5	256.25	504.25	238.75	236.75	1131.3	2590.5	89.5	66.75	92.25	697.5	701.5	386.5	70	344.75	62.25	70.75	381	61.2	848.5	43.1	1.7	10.2	15.2	131.9
335	629.5	515.75	4399.5	711.75	2004.5	508.75	1522.3	2785.5	998.75	1085.3	929.75	552	2896.8	566.5	591	388.25	291	1805	218	383.25	330	302.25	291.25	460.25	362.5	485.5	470.75	441.75	230.5	228	1.08	210.25	109	13.7	284.5	61.75	123	605.75	179.5	905.5	197.9	10.5	1043.5	351.25	27	89.4	4.2	27.75	22.5	1	381.25	4.1	28	15.75	2.4	10.7	1.4	4.1	3.6	104.3	4.8	372.25	4.6	20.4	245.5	17.75	77.5	99.75	2.3	63.75	82.9	56.1	69.9	39.25	118.3	616	443.25	68.5	139.75	2313.3	30.9	17.4	28	90.25	485.75	124.25	263.5	46	3.3	385.25	3.1	58.9	14	17.7	24.6	22.8	18	216.25	129.6	433	51.25	8	4.7	185.5	75	258.5	512.5	248.25	241	1159	2631.5	90	66.75	94	697.5	702.25	383.5	70.5	341.5	62	70.5	381.75	63.1	844	42.9	1.8	10.3	15.4	132.5
339.25	628	551.25	4400.5	710.75	2004.5	518.25	1521.8	2776.3	998.5	1074.5	950	477.75	2900.5	581	589.75	383.75	293.25	1819.5	229.25	388	338.75	304	293.75	463	368.75	487.5	496	441.75	237.25	233.25	1.1	213.75	112	14.1	295.75	64.75	126.25	616.75	188.25	921.75	205.5	10.9	1137.8	360.25	27.5	89.9	4.3	30	23.75	1.1	391.25	4.1	28.5	16	2.5	11	1.5	4.2	3.7	107.1	5	378.75	4.5	20.9	248.5	19	80.25	101	2.4	63.5	83	58.2	71.1	39.25	119.8	626.25	495.75	71	144.25	2472.8	31.4	18	28.75	90.75	543.25	128.5	272.75	47.5	3.5	393.25	3.1	61.4	14.5	18.1	24.9	23.6	18.4	231	130.3	453.5	55	8.75	4.8	193.75	75.5	264.75	529.75	248	243.25	1214.5	2674.5	90.75	67.75	94.25	700	715	391.75	71.5	345.5	62	71.25	386	64.5	926.25	43.9	1.8	10.7	15.7	133.4
343.25	627.5	525.25	4399.5	718	715.75	496	1551	2771	982.75	1031	947.25	463.25	2970.3	581	587.25	387.75	289.25	1834	239.75	378.25	346	304.5	294.75	469.25	369.25	486.75	495.5	437	244.25	232	1.09	217.5	112.5	14	297	64.25	126	623.25	186.25	939.5	206.3	11.5	1152	379.5	29.5	89.2	4.8	29.5	24.75	1.4	390	4.3	30	16.25	2.8	11.3	1.6	4.8	4	104.9	5.1	372.75	5.1	21.1	246.5	20.5	79.75	100.5	2.9	63.5	81.3	58.8	71.3	40.5	121.5	626.25	532.25	71.25	151.75	2498.3	31.9	18	29	91	543.25	126.5	285	48.5	3.8	389.75	3.4	62.7	14.7	18	25.4	23.4	18.3	235	131.1	472.5	55.75	9	5.1	194.75	76.25	266.5	536.5	248	249.25	1209.8	2692	91.25	66.75	94.5	708.25	717.5	398.75	70.25	343.25	63	70	382	63.3	929.75	43.9	2.1	10.6	15.7	134
337.25	624.75	531.75	4359.5	702.5	724	495.5	1533.8	2745.5	972	1030.5	950.5	464.5	2978.3	523	581.25	391.25	286	1830.8	233.25	375.5	332.5	298.5	291.75	473	368.5	483.75	489.75	439.25	245.5	229.75	1.09	217.75	111	13.9	291.5	61	122.75	621.25	179.25	865.25	200.9	12	1137.3	366.5	29	89.2	5.4	28.75	23.75	1.3	385.75	4.5	29	16	2.7	11.6	1.6	5.6	4.4	104.6	5.1	367	5.1	20.8	248.25	20.5	78.75	99	2.8	63.5	81	57.9	70.4	40.5	145.5	624.75	565.5	69.75	150	2388.5	31.6	17.8	29.75	89.25	536.25	126.25	276.5	49.25	3.9	387.5	3.4	61.4	14.6	17.9	24.8	23	18	229	132.5	455.75	53.75	9	5.4	190.75	76.25	264.5	535.5	245.5	246	1179.3	2684	90.75	66.5	93.5	698.25	702.5	393.75	69.5	344.75	62.75	69.75	377.5	62.8	871.25	43.6	2.2	10.5	15.5	134.5
340	627.5	536.25	4374.8	702.75	734.25	500.75	1518.5	2734	847.25	1046	945.5	454.75	2972.5	457	584.75	390	289	2000.3	231.75	374.75	344.5	302.5	291.75	479.25	368.75	488.75	485.75	459	252	231.5	1.09	218	110	13.9	290.5	64	122	617.75	182	846.5	201.2	11.9	1130.5	369.5	31.75	89	7.3	29.5	27.5	1.5	380.25	5.8	32.25	16.75	3.4	11.5	2.1	6.7	4.8	105.2	5.4	381.25	5.6	21.1	250.5	22	78.25	100.25	3.1	63.5	81.8	58.3	71.8	43.25	151.8	620	599.75	73.5	153.5	2408.5	31.6	17.8	30.5	89	535.25	126.25	294.25	50	4.4	389.75	3.5	62.1	14.5	17.8	24.7	23.2	17.8	230.75	132.4	458.75	55.75	9.5	5.9	188.5	75.25	262.25	521.25	247	249.75	1218.5	2630.5	90.75	67.5	99	700	690	402	69.25	347.25	62.75	69	380	62.8	885	44.2	2.9	10.4	15.3	137.4
340.25	625.25	540	4363.8	702.5	725.75	500.5	1528.5	2760	848	1046	951.25	452.75	3004.8	454	581.25	392.25	287.5	2000.3	235.75	379.5	343.5	300.75	290	491	366	494.25	496	459.5	257.5	231.25	1.09	217.75	110	13.9	294.5	63.5	120.75	623.5	180.5	891.75	203.4	11.7	1148	371.25	31.5	88.7	7	30	31	1.5	383.5	5.6	33	16.5	3.4	11.5	2	6.3	4.7	104.6	5.6	381.75	5.6	21.1	250	21.5	77.75	105.75	2.9	64	81.1	59.1	71.7	43.75	155.3	658.5	658.75	76.5	155.5	2431.5	31.7	17.8	31.5	89	537	128.25	298	48.25	4.1	396	4.1	63.6	15.2	18.3	24.9	23.8	18.3	242	130.2	473.75	63.25	10.5	5.6	185	76	274.5	579	255.25	256.25	1227.3	2624	91	68.5	96.25	700	694.25	400.5	71.25	346.75	62	71.25	378.75	62.2	890	44.4	2.8	10.5	15.2	138.1
339.75	622.75	533.75	4367	702.25	704.5	497.75	1500.5	2758	847.75	1024	947.75	449.75	3015.8	445	580	390	285.75	1893.8	233.75	377.5	340.75	300	290	489.75	363.5	505.5	487.5	453.25	255.5	229.75	1.08	216.75	110	13.8	291.25	61	120.25	622.5	180.75	876.75	200.9	11.3	1144.3	367.25	29	90.1	6.2	29	28.5	1.4	384	5	30	15.5	3	11.4	1.7	5.7	4.1	104.9	5.4	388.25	5.2	21	255.5	20.25	77.75	102.25	2.7	63.5	80.7	58.7	70.7	41.5	148.6	676.75	644.25	75	164.75	2394.8	31.9	17.8	30.5	89	527.75	129.25	292.5	51.25	3.9	393.5	3.7	63.6	15	18.3	24.9	24	18.1	241.5	131.6	467.25	58.25	9.25	5.3	187.25	76.75	273	571.75	254.25	255.75	1263.8	2642.8	91.75	72	95	687	689.75	396.25	73	341.5	63.75	73.5	371.25	62.1	887	44.4	2.5	10.1	15.3	137.4
335.25	615	512.75	4343.3	690	679.25	498.5	1483.8	2729.8	834.25	1047.5	929	432.25	2994.8	437.5	575	383.5	282.5	1839	231.25	375	336	295	290	477	350.25	495.5	486.75	441.5	245.25	226.25	1.08	216.75	109.25	13.6	288	59.5	123	614	178.75	884	198.9	11.2	1128.8	359	28.75	89.2	6.9	28.25	27	1.3	379.5	5	29.25	15	3	11	1.8	5.6	4.2	102.8	5.3	380.25	5	20.8	250	20	76	99.75	2.6	63.5	80.3	57.7	70	40.25	142.5	660.75	593.5	72.75	161.5	2358.3	31.3	17.7	30	88	514.5	130.5	284.75	50	3.8	385.5	3.6	62.9	14.8	18	24.8	23.9	17.9	230.25	131.3	422	59.75	10.25	5.2	184.25	75	266.5	559.25	252.25	249.5	1248	2630	90.75	70.5	95.75	697.5	700	389.75	72	334.75	64.25	72.75	365	62	865.5	43.4	2.5	10	15.1	136
335.25	608.25	503.75	4340.3	686.25	662.5	502.75	1480	2719.3	820.5	1013.8	905	422.5	2968.5	436.75	568.25	385.75	283.5	1826.5	228.5	370.75	328.75	294	289.25	476	349.5	489.5	479.25	441.75	243.5	224.25	1.08	213.5	108.75	13.6	286	59	117.75	609	178.25	873.25	197.7	11.1	1115.5	352	28.75	89.5	8.6	28	27.75	1.4	379	6.2	31	15.75	3	11.1	1.8	5.9	4.4	103.8	5.3	376.25	4.9	20.7	250	20.25	76.25	99	2.7	63.5	79.8	57.5	69.7	40.75	152.8	645.5	571.75	72.75	157.5	2324.5	31.2	17.5	29.5	88	507	130.5	282.5	48.25	4	384	3.7	62.4	14.7	17.8	24.5	23.8	17.9	224.25	131.4	427.25	60	10	5.5	183.25	75	265.25	556.5	253	251.75	1238.3	2650	89	69.25	95.75	693.5	698	389	70.5	335.75	63	73.25	359	62.1	873	43.1	2.5	9.9	15	134.6
333	609.25	503.75	4358	679.25	657.25	496.75	1480.8	2704.5	825	998.5	905	414	2978.8	443.75	563	384	279.75	1826.5	230.5	367.75	325	293.25	287	480	349.75	497.75	479.25	429.96	238.75	223.5	1.08	212	108	13.7	286.25	59.5	117.25	607.75	178	875	197.1	11.1	1123.5	360.25	29.75	89.9	9.4	28.75	29	1.4	375.75	6.8	33.25	15.5	3.1	11.1	1.8	5.9	4.4	102.9	5.3	373.5	5	20.6	255.5	21	75.75	99	2.7	63.5	80.3	57	69.6	41	163.7	654.5	565.25	72.25	157.75	2318.8	31.2	17.4	29.5	88	511	130	279	48	4	381.25	3.7	62.6	14.8	18.1	24.5	23.7	17.6	230.25	131.3	442.75	60	11	5.7	183.25	74.75	264	549.5	254	253.75	1227.8	2669.8	89	69.5	95	698.75	686.5	389.25	71.25	332	63	75.5	353.75	62.5	872	42.6	2.5	10	15	134
278.75	550	472.5	4404.5	632.25	570	505	1293.5	1542.3	749.75	998.5	905	404.75	2411	404.5	528.5	385.75	270.5	1633.5	219.25	279.75	338	235	270.25	343.25	331	454.5	479.25	429.96	209.5	186	1.01	192	108	12	270.5	53	116	558.25	160	745	185.2	10.5	1003.5	334.75	26.25	76.6	7.8	23.25	20.75	1.2	371.5	5.7	21.75	11.75	2.6	10.3	1.5	4.7	4.47	95.2	4.9	334.25	4.2	18.8	240	17.5	74.25	98	2.2	62	75.8	52.8	69.2	36.75	150.5	608.25	452.25	72.25	149.25	2190.5	29.6	16.6	26.75	87	422.5	124.75	287.5	44.75	3.4	318.5	3.7	59.7	11	17.6	23.3	22.4	16	220.75	126.1	377.25	59.25	9	4.8	175	71	223.25	515.75	260	259.25	1146.5	2697.6	84.5	59.75	94.5	705.38	666.5	355	74	291	60	69.75	289	56	831.25	39.6	2	10.3	14	111.5
315.75	594.25	484.25	4249.3	669.75	610	490	1431.3	2668.5	806.25	982	577.5	415.75	2922.8	423	543	383.5	274	1809.3	231.25	346.75	314.75	287.5	280.25	470.25	331.5	482.5	470	429.96	228.5	215	1.06	205.75	108.5	13.5	278.25	60.25	114.5	601.25	176.75	853	197.5	11.1	1100	344.5	28.5	88.7	9	26.5	26.5	1.4	380.75	6.7	30.75	14.75	3	11	1.8	5.1	4.3	103.2	5.3	360.75	4.9	20.1	240	19.5	75.5	99.5	2.6	63.5	80.5	55.7	69	40.25	159.9	631	525.75	69.75	152	2276.5	30.5	17.2	28.5	88.25	530	129	293.25	46.5	3.9	363	4	63.1	15.2	19.3	25	24.8	18.1	227	131.2	434.5	64	10.75	5.4	181.5	73	256.75	534.25	250	242.75	1216.8	2682.8	88.5	68.5	92.25	701.75	688	379	70	328	63	73.5	332.75	62	856.75	42.2	2.4	9.8	14.8	129.1
312.75	588.25	498.5	4167.8	663	607.25	481.25	1439.3	2622.8	799.75	982	560.75	418	2973	417.5	536	385	279.25	1809.3	239.25	348.5	327.75	289	278	473.25	330.75	482	478.5	318.5	232.25	216	1.06	204	102	13.4	276.75	57.5	114	602.75	176.25	849.75	196.4	11.1	1086	350.25	28.5	90	8.6	26.25	26.25	1.3	379	6.4	30	14.25	2.9	10.9	1.7	5.1	4.1	104	5.3	363.25	4.9	20.1	240	19	75.25	95	2.6	63.25	79.9	55.5	68.9	39.75	162.6	628	541.25	70.25	153	2259.8	30.5	17.3	28.25	88.5	540.5	131.5	289.25	47	4	357.25	4	62.3	15.2	19.2	25.1	25	18.2	228.25	132.2	437	64.25	11.25	5.4	179.75	73.25	254.25	525.75	253.5	244	1213	2686	85.5	67.5	92	682.75	676	376.5	69	326.5	63	73	333.5	60.9	850.75	42	2.4	9.9	14.7	128.8
324.25	596	507.5	4237.5	665.75	608.5	489.75	1441.5	2681.5	790.25	999.75	559.5	419.75	2964.3	427.5	542.75	383.75	281	1809.3	237.08	349.75	338.25	293	284.75	465.75	348.5	490.5	478.5	320.5	236.75	220	1.06	205	102.5	13.5	280.75	58.5	114.25	603.25	177	850	197.3	11.1	1100	349.5	28	90.4	8.3	26.75	26	1.3	377.25	6	29.25	14.25	2.9	11.1	1.7	5.1	4.1	102.2	5.3	364.25	4.9	20.1	254.5	19	75.75	99.75	2.6	63.5	79.8	56.1	69.4	40.25	168.2	639.5	566.75	70	157.25	2266.3	31	17.5	28.5	89	553.25	130	285	47.75	4.1	356.25	4	63.2	15.4	19.4	25	25.1	18.5	231.5	131.8	434	66.75	10.75	5.5	180.75	73.75	255.25	528.75	257	246.25	1230.5	2686.5	85.5	67.25	91.25	700	679.25	379	68.75	333	63.5	73	334.25	62	858.5	42.5	2.3	10	14.6	130.5
317	586.25	461	4276.8	661.5	602.25	489.75	1427.3	2661.8	801.75	960	569.75	416.75	2947.3	421.5	538.25	383.25	278.25	1551.5	237.5	347	335.75	289.25	283	457.5	346.75	482	476	317.5	235.5	218.75	1.05	203.75	103.25	13.4	277.75	57.5	117.75	598	174.75	835	194.3	11	1084.5	345.5	27	89.5	7.9	25.5	23.5	1.3	377.25	5.1	26.75	14	2.8	11.1	1.6	4.8	4.2	102.2	5.2	357.5	4.9	20.1	254.5	18.5	75.75	102.25	2.5	63.5	78.8	57.1	69.5	39.5	168.7	643.75	574.5	70.5	157.5	2259	30.8	17.3	28.5	88.25	545.75	131.25	284.5	47.5	3.9	346.75	4.1	63.4	15.3	19.4	25	24.9	18.1	227.75	131.2	429.5	63.75	9.75	5.4	182	73	253.5	524.75	257	244	1219.8	2684.3	84.5	68	91.5	700	679.75	377.75	69.25	326.75	63.75	72	326.5	61.9	837.5	42.6	2.3	9.9	14.9	130.5
314	571.75	460.75	4277.3	661	585.5	510.25	1409.8	2626.3	800.5	944.25	561	407	2950.3	416	530.75	382.75	274.75	1531	233.25	341.5	324	288.25	280	459	343	476	471.5	314	228.5	216.25	1.05	203	102.5	13.2	275	57.5	115.25	593	173	797.5	194.8	11	1089.3	340.5	27.25	90.3	8.2	24.75	23.75	1.2	376	5.9	26.5	13.5	2.7	11	1.4	4.7	4.2	100.9	5	353.75	4.6	20	240	18.25	75.5	102	2.5	63.5	77.9	57.1	68.9	39	166.9	631	550.25	70	156	2228	30.5	17.1	28.5	88	533	128.5	281.25	46.5	3.7	339.75	3.9	62.5	15.3	19.4	25	24.6	18.1	226.75	125.33	421.75	63.25	10.25	5.2	180.5	73	251.25	529.25	257.5	240.5	1193	2650	82	66.25	91	680.25	679.25	375.75	68	316	63.5	71.25	317	61	841	42.8	2.2	10	14.7	118.7
