816.25	494.75	911.5	3669.5	574.75	540.25	2295.8	2040.8	1881.5	615	797.5	465	520.5	3304.8	440	337.25	401	284	1823.5	1875.5	238.25	417.75	269.75	332.5	306.25	341.25	376.5	331.25	294.25	296.25	163.25	178.25	300	19.8	163	310.25	497.25	225.5	241.25	227.5	352.5	4.57	321.25	221	46	285.5	57	136	526.5	549.5	802	306.3	61.25	11.1	1381.8	22.4	127.25	576.5	32.25	223.5	80.8	737	16.5	20.25	20	392	41.5	12.5	2.6	13	4.2	2.6	127.1	378.8	525.75	680.5	455.25	13.4	18.3	217	19.5	78	132	61.25	2.5	61.75	68.75	92.3	47	52.9	78.2	3246.5	212.8	511	450.25	84.25	80.5	2447.5	28.3	18	25	116	729.75	218.25	275	67.5	64	3.7	3	424.5	46.2	16.4	15.4	19.1	38.2	15.2	286.5	132.4	536.5	67.5	14	33.5	5.3	187	85	188.25	412.75	285	198	262.25	243	154	131.75	1308.3	243.5	4078	385.5	99	92.25	90	678	363.75	88.5	256	65.25	82	380.5	266.25	61.1	56.7	1189.5	29.2	2.1	11.4	15.2	154.8
819.75	494.5	900.75	3680	570.5	538.5	2241	2003.5	1760	615.75	780.5	469.25	520.25	3392.5	442	337.25	401.75	282.75	1834.5	1874	239.5	414.25	264.25	333.75	304.75	351.5	376.5	331.5	289.5	297.5	163.5	178	300.75	19.7	163.75	310.25	496	232	243.75	227.5	359.5	4.53	325.75	224	45.5	283.5	55	135	512	536.5	789	306.4	61.25	11.2	1360.8	22.1	126.5	573.25	32.25	224.5	80.2	721.25	17	20	19.75	392.5	44.5	12.5	2.6	13.1	4.2	2.6	129.5	370.3	548.75	704.5	466.5	14.5	18.3	219.5	20.25	78.75	131.25	61.25	2.5	61.75	68	93.3	45.8	53	78.7	3222.5	233.3	501.5	446	83.5	81.75	2415.3	28	17.2	25	124	699.75	216.5	275	66.75	65.5	3.7	3	420.25	45.9	17.2	16.1	19.5	37.5	15.4	288.75	131.8	506.25	71	15.25	34.25	5.4	185	85.5	192	412	279.5	198	260	243.75	158.75	134.75	1316.3	249	4051	385	99	94.25	91.5	678	360.75	88.75	255.5	65.75	81.5	385.25	266	61.1	56.1	1163.8	28.9	2.1	11.5	15.3	156.1
802.5	490.75	871	3673	563.5	535	2269.8	1979.8	1721	613.75	810.75	467	519.75	3379.5	440.25	294	400.75	282.75	1849.5	1853.3	238	406.75	259.75	337	305.5	350.5	376.5	331.75	289.5	298.5	162.5	176.75	299.25	20	165	308.25	499.5	227.75	239.5	232	349.5	4.48	322.25	217.75	45	280.25	54	134.25	510.25	559	788.75	308.5	60.75	11.1	1370.5	22.2	126.5	574.5	32	238	80.3	716	17.8	20	19.75	390.25	43.25	12.5	2.6	13	4.2	2.6	126.8	359.2	548.5	712	475.25	13.7	18.1	226	19.75	78	132.5	60.5	2.5	61.75	68.25	93	45.8	53	77.2	3222.5	222.4	510.25	452.5	83.5	82.5	2416.5	27.7	17.2	24.75	130.25	685	213.75	277.5	66.5	65.5	3.7	3	421.75	45.9	16.9	16.5	20.3	37.2	15.4	282.75	133.9	493	69.75	15.25	33.75	5.4	184	84	187.25	411.75	278	207.25	263.25	244.5	154.5	133	1320	249	4129.3	385.75	96	92	90.25	678	360.75	87.5	255.25	65.5	81	385.5	263.5	61.1	55.9	1171.5	28.7	2.2	11.4	15	158.1
798	484.5	879	3669.5	559.25	536	2418	1986.5	1749.5	617.25	814.5	463	519.75	3349.5	439.25	306.25	401.5	248.75	1885.5	1837.5	235.25	413	256.5	337	307.5	351	378.75	332.75	290	298	161.75	178	291.5	19.9	166.5	307.75	496.25	228	239.5	232	362.25	4.45	318.25	212.75	44.6	280	56.5	133.25	510.5	595.25	802	318.6	61.75	11.1	1379.5	22.4	126.5	578.5	31.25	225.5	80	726.25	17.9	20.25	20.25	390.75	42	12.25	2.5	12.9	4.2	2.6	127.1	407.2	561.25	720	482.5	13.5	17.9	216.5	19.75	78	133	59.5	2.5	62	69	92.8	46.2	53	77.6	3222.5	217.1	510.25	444.5	83.25	82	2413.5	27.9	17.8	24.75	125.5	689.5	211.25	275	66.5	64.75	3.6	3	421.25	45.6	17.6	16.8	20.2	38	15.3	283.5	134.7	499.25	69	15	33.75	5.3	186.25	82.75	185.25	411.75	269	197	253.75	243.5	156	133	1345.8	249	4087.3	388.5	93.5	91.75	90	689	354	87.75	259.25	65.5	80	390.5	259.5	56.1	57.7	1211.5	28.3	2.1	11.5	15.1	156.4
795.5	484	876.25	3665	559.5	534.25	2399.5	2005.8	1774.3	616.75	816.25	468.75	447.25	3330	443.25	306	408	254	1956.3	1883.5	235.5	414.25	256.75	284.75	308	350.5	379.25	332	307	297.75	162.25	177.75	290.75	20	164.75	305.5	517	228	236	231.25	362.25	4.49	320.25	212.5	44.9	281.75	56	134.5	513	578.5	802.25	313.8	61.25	11.1	1363.8	22.1	127.75	579	30.75	223	79.9	721	17.2	20	19.75	389	42.25	12.5	2.5	13	4.1	2.7	128.2	423.5	569.5	726.25	487	13.1	17.9	219.5	19.75	78	132	60	2.5	62	69	93.2	46.2	53	77.4	3300	219.8	511.5	443.25	83	83.5	2416	27.9	17.8	25.25	124.25	684	210.75	272	67	65	3.6	3	420.25	46	18.3	17.1	20.8	38.2	15.5	284.25	134.6	500	66.5	14.75	33.75	5.3	194.75	83.5	185.25	404.75	271.75	204	266	240.5	157	133	1345.8	249.25	4102.5	389.25	93.5	89.25	87.5	686	358.75	87.75	251.5	65	79.5	389.75	258.75	56.1	57.5	1194.8	28.5	2.1	11.5	15.3	157.5
797	485.5	879.75	3653.8	551.25	526	2338	1963.8	1755.8	623.25	818.5	468.75	424.75	3334.3	445	301	409.5	251.75	2017.8	1875	234.75	412.5	261.25	283.5	309.75	344.25	377.75	332.75	300.75	295.75	163.25	179.25	290.75	20.1	163.75	304.25	513.25	228	241.25	231.25	425.25	4.51	324	222	45.5	280.5	59.75	139	517	565.25	798.5	311	61	11.3	1357.8	23.1	128.75	589.25	30.25	222.75	79.1	716.75	17.1	20	19.75	388.25	42.75	12.25	2.5	13	4	2.7	128.2	399.4	560.5	724.75	480	13	17.8	221.5	19.75	78.75	132	60.5	2.5	61.5	70	94.9	46.4	53	77.9	3241.5	217.4	520	468.25	86	88.5	2418.8	25.9	17	25	127	680.5	216.25	270	66.5	65	3.7	3	426.25	45.8	18.1	16.3	20.2	37.5	15.4	293.5	132.9	494.75	66.5	14.5	33	5.3	194.75	83.25	184	406.25	271.75	204	266.25	243.25	157	133	1357.3	249.25	4127.8	384.75	94	90.25	88	683.75	364.75	86.75	250	66	79	384.25	255.75	56.6	55.3	1186.3	28.2	2.2	11.4	15.2	159.2
785.5	482.25	872.25	3649.5	543.5	520	2371	1951.8	1741	623.25	800	445.5	420	3367.5	445	298.75	408	248	2269.5	1875	235.25	409	259.25	279.75	309.75	342.5	371	330.25	306.75	292.75	163.5	180	289.25	22.2	165.5	304.5	512	231.25	241.25	231.25	424.75	4.49	321	218.25	45.3	280.25	58.5	137.25	513	561.25	804.25	309.9	61	11.2	1343	22.7	127.5	597	30.75	222.75	79.5	697.75	17.2	20	19.75	389.75	42	12	2.6	13	4	2.6	122.3	394.2	569	719.5	476.5	13.3	17.8	218.25	20	78.75	132	60.75	2.5	61.25	68.25	94.9	46.1	52.9	77.9	3241.5	215	520.75	462.5	86	89.75	2404	26	17	25	124.75	674	217.75	268.25	68.75	65	3.6	3	423.25	45.8	18.2	16.3	20.3	37	15.3	291.5	133.9	488.5	68	14.25	34	5.2	197.75	83	183	409.25	270	205	268.75	242.25	157.25	133	1347	250	4068	384.5	94.75	89.25	88	681	364	87	250	65.75	80	382.5	258.5	56.2	55	1174.5	28.3	2.1	11.4	15.1	158.7
775.75	485	861.75	3660.8	549.5	521.25	2380.5	1942.8	1736	618	844.75	449.75	415.5	3434.8	441.5	296.5	409.75	246.25	2176.5	1875	234	409	258.25	277.5	309.75	340	371	330	319.75	292.75	166	179.75	289.5	21.2	169.25	308	510	231.25	240	225	409	4.45	321.25	215.25	44.8	280.5	59.25	135.25	513.25	563.25	801.75	310	59.5	11.2	1326	22.5	126.5	603.5	31	228	78.2	686.75	16.8	19.75	20	388.5	42.25	12	2.6	13	4.1	2.7	120.9	387.6	570.75	714	475.5	12.9	17.6	221	20	79	132.25	61	2.5	61.5	68.5	95.4	46	53	76.9	3241.5	212	512.75	452.5	85	87.75	2395.3	25.5	17.1	24.75	124.5	673	215	265.25	68	67	3.6	3	423	45.5	18.9	16.2	20	36.8	15.2	295	134.5	483.75	68.5	13.5	34	5.1	197.25	83	183.25	403.5	266.25	205	255.25	243.5	156	129.25	1368.3	242	4102.8	388.25	94.75	90.5	91	681.5	365	87.5	248.5	67	80	390.75	258	56.3	55.4	1157.5	28.2	2.1	11.3	15.1	158.9
770.75	480.5	853.75	3649.5	544.5	520.5	2338.5	1898.8	1732.3	611	840.25	445	413	3434.8	434	293.25	412.5	240	2083	1875	229	368.75	258.25	272	243	335	370	330.5	349.5	247.75	165	178.5	288	20.8	166.75	309.25	508.25	231.25	239.75	229	415.5	4.41	316.75	212.25	44.3	280.25	60.25	135.25	511.75	560.5	797.25	308.1	59.5	11.1	1325.3	22.3	125.75	598.5	30.5	228	75.4	672.5	16.7	19.75	19.5	388	43	11.75	2.5	12.9	4	2.6	119.4	376.1	574.75	712.5	467.5	12.8	17.5	217.25	19.5	79	132.25	61.25	2.5	61.75	68.5	94.4	46	52.9	76.9	3250.5	210.1	510.75	447.75	84.25	84.25	2392.8	25.9	16.9	24.5	124	668	211	264.25	66.5	66.75	3.6	3	425.25	44.9	18.7	16.1	19.4	36.2	15.1	285.75	134	482	68.5	13.5	33.5	5	196.75	83.25	183	400.25	269.25	205	249.75	241.5	156.25	129.25	1352.8	242	4082	385.25	95	91.25	90	681.25	364.75	87	240	67	80.25	395.25	254.75	56.3	55.4	1156	28	2.1	11.4	15	159.7
761.75	415.75	829	3652.8	545.25	511.75	2321.5	1869.8	1718.3	612.5	830	440	400.75	2499.5	432	294.5	415.5	240	2003.8	1875	228.25	361.75	256.75	270.75	237.25	338.25	369	329.75	343.25	242.75	164	177.5	286.5	21.2	165.25	307	506.5	231.25	239.25	221	438.25	4.4	309	213.5	44	280.25	64	135	514.75	549.5	783.25	305.9	58.5	11	1314	22.2	124.75	596.25	30	228	75.5	678.25	16.7	19.25	19.75	390.75	44.25	11.75	2.6	12.8	4	2.6	117.6	373	574.75	705.25	464.75	12.9	17.3	216	19.75	78.5	131.25	61.75	2.5	60.75	68.25	94.1	46	52.5	76.5	3265	210	504.5	444.75	83.75	83.75	2392.8	25	16.9	24.25	122.75	659.75	210	265.5	66	66.25	3.5	2.9	422.75	44.2	18.3	16	19.1	35.8	15	287.25	133.7	490.5	67.5	13.5	33.5	5	194.5	81.75	181.75	398.5	265.5	202	246.75	243	158.75	129.25	1362.5	240.25	4075.3	388	95.5	92	89.25	679.75	364.75	85.75	241	66.25	78.75	395	251	56.3	56.2	1149	27.8	2.1	11.4	15	158.8
796.5	432	858.25	3665.3	551.25	524.75	2341.8	1906.8	1731.3	611.75	827	441.75	406.75	2526	438	299.75	415.5	244	2119.5	1875	234.5	360.75	259.5	273.25	244	344.5	374.5	333	335.25	242.75	163.5	164.75	288.25	21.2	166.25	306.25	516	248.5	245.5	240	466	4.49	311.75	217.75	45.5	280.5	73	135.5	518.75	584.75	791.25	311.7	63.5	11.1	1348.3	21.1	126	590.5	30.25	229	71.7	724.25	17.3	20	19.5	391	46.75	12	2.5	13	4.1	2.6	118	381.7	588.25	708.25	470.75	13.5	17.5	223	20	79.25	133	62	2.5	62	68.25	94.9	45.8	52.8	76.4	3265	218.9	504.25	449.5	84	85	2394.3	25.2	17	24.5	123.75	667.75	210.5	268.5	68.75	66.25	3.5	2.9	426.25	44.2	18.2	16.1	19.5	36.3	15	299.25	132.2	509.25	70.25	14.75	34.75	5.1	192	85.75	179	401.75	270	203	248	242	158.25	129.25	1364	240.25	4139	388	95.75	91.75	89	680	360	86	241.5	66	78.75	385.5	249	57.5	55.5	1187	27.5	2.1	11.3	15	157.6
772	434.5	845.25	3655.8	544.5	524	2350	1899.3	1720.8	611.75	820.25	447	408.25	2514	438	297.75	419	244.5	2082.5	1780	235	364	257.5	274	242.5	344.75	377.5	335	312.75	239.25	164.25	165	285.25	20.9	166	305.5	515	291.5	269.75	253.25	464	4.49	324.75	222.75	45.6	279.25	67.25	134.25	527.5	572.25	800	309.3	61	11	1338.8	21.1	125	571.25	29.75	228	70.8	727.25	17.2	19.5	19.5	392.25	44.5	12	2.5	12.9	4	2.6	117.8	390.7	579.5	702.75	468.5	13.2	17.5	218.5	19.75	79	133	60.75	2.4	61.25	68.5	94.1	45.8	52.9	76.2	3265	222.3	514.75	456.75	84	88	2397	25.3	16.8	24.5	122.25	662.75	210.5	268.5	68.5	67	3.6	2.9	422.5	44.9	17.3	16	19.5	36.6	15	290.5	132.8	495.5	69.5	14	34	5.1	191.5	84	180	398.25	269.75	203	245.5	242.5	156.25	132	1382.5	240.25	4115.3	388	95.75	91.25	89.75	680	359	85	241.5	66	79.25	385.5	244	57.1	55.3	1173.8	27.5	2	11.5	14.9	157.3
770	427.75	840.25	3650.8	543.5	522.5	2321.3	1915.3	1720.3	608.5	814.25	447.25	409	2511	441.5	296.75	420	242.25	2101	1751	231.75	362.25	255.75	274.25	240	343.75	376.75	335.25	332	236	163.75	165.25	284.25	20.6	164.75	305	514	342.5	279.25	267.75	467	4.44	329.75	228.5	45.3	279.25	69.5	143.25	522	563.5	800	306.9	60.25	11	1338.3	21.5	124.5	563.75	30.25	229.5	70.9	715.5	17.1	19.5	19.75	390	47.5	12	2.4	12.9	4	2.5	117	376.8	579.5	706.25	468.5	13	17.3	221.75	19.5	77.5	133	60.25	2.4	61.25	68.25	93.9	45.8	51.6	75.4	3342.8	232	515	444.75	82.5	86.25	2395.8	25.2	16.6	24	122.5	660.75	208	266.5	66.75	66	3.5	2.9	424	44.1	17.1	15.8	19.3	36.3	14.9	289	139.9	496	69.5	13.5	32.75	5	187	83	183.75	398.25	264	203	244	243.5	157	132	1363.8	240.25	4094.3	387	94.5	90.25	88.5	680	359.75	84.75	245	65	78.5	384.75	245.25	57.1	55.5	1161.3	27.3	2	11.5	14.8	157.3
755.75	420.75	831.75	3659.3	539.75	519	2279.5	1909.8	1716	605	815.75	443.5	408	2486	437.5	296	419.5	239	2190	1808	230	359	253.25	271	235.75	334	371.75	336.25	324.75	236	163.75	165	278.25	20.6	165.25	305	513.75	371.5	303.5	291	466.25	4.4	330	233.75	44.4	275.75	67	137.25	524	553.25	767.75	302.5	62.25	10.9	1312	21.8	123.25	540.5	30.25	236	69.9	707	16.9	19	19.5	388.75	50.75	12	2.4	12.7	4	2.5	115.5	375.2	560.75	707.5	463.75	12.7	16.9	220.5	19.75	77.5	132.75	61	2.4	60.75	68	93	45.8	50	74.9	3351.8	229.9	502.75	444	80.5	85.5	2356.5	24.9	16.9	23.75	119.25	660	205.75	265.25	66	67	3.5	2.9	421.25	42.8	16.9	15.4	19	35.8	14.6	285.75	140	476.75	66.25	13.25	32.5	4.9	187	82.5	180.25	395.25	268	203	246.75	241.75	157.25	132	1362	240.25	4030.5	387	93.5	84.5	88.25	670	350.75	84.75	244.25	67.5	78.5	380.75	241.5	56.6	53.3	1155.5	26.8	2	11.5	14.7	147.5
762.75	425	835	3665.3	537.75	521.25	2310	1947.3	1729.5	604.75	820	445	410	2492.5	435.75	296.5	419.75	244.25	2261.5	1790.3	232.75	359.5	255.25	276	239.75	336.75	374.25	338.25	321	239	164.25	167.75	282.25	20.9	168	283.5	530.75	431	297.5	284.25	462	4.42	325.75	228.5	44.6	277.5	68	137.25	526.5	562.25	771.25	305.9	69	11	1326.8	21.4	124.75	551.25	29.5	229	72.6	723.75	17.1	19	20	390.5	58.75	12.25	2.4	12.9	4.4	2.5	117.9	362.5	563.5	728	473.75	12.8	17.1	217	20.25	78	132.5	60.25	2.4	61.5	68	94.1	45.8	50.9	74.9	3340	231.9	501.5	448.25	80	87	2389.8	25.2	17.1	23.75	122.75	670.25	219	265.25	67.5	67	3.5	2.9	423.25	43.3	16.9	15.4	19	35.9	14.7	290.75	143.8	483.5	68	13.75	31.25	5.1	189.5	84.5	180	392.25	262.75	200	244	241.75	157.25	132	1355.3	240.25	4137.8	384	92.75	85	88.25	670	350.75	85.5	244.25	72.25	78.5	381	245.25	60.3	54	1163.5	27.1	2	11.8	14.9	149.8
760	423	845	3671.8	542.75	519.5	2397.5	1974.3	1744.5	608.25	817	450	419	2491.8	438.5	296.5	420	242.75	2175.5	1790.3	238.75	360	257.25	274.75	240	337	375.5	340	317.25	241.5	163.75	168.5	284.75	21.2	168.5	291.25	531	394.25	286	278.25	451.25	4.38	317.25	230.75	44.4	279	67	141	529.5	566.25	769.75	304.8	66.25	10.9	1328.8	21.5	124.25	551.75	30	229	73	715.5	17	19.5	20	389.75	54.75	12	2.5	13.1	4.3	2.6	124.1	378.2	565.5	726.25	474.25	12.7	17.1	219	20.5	77.75	135.25	60.25	2.5	61.5	67.75	93.9	45.8	51	75	3360.5	224	502	453.5	80.5	93.25	2381.3	25.3	17	24.25	124.75	666.75	226.5	266.5	68.5	66.25	3.6	2.9	425.5	43.7	16.6	15.7	19.1	35.7	14.8	292.75	147.3	489.25	66.75	13.25	32.75	5	198.25	86.5	180.5	395	266.5	200	242.25	243.75	156.25	134.5	1350	247.25	4098.5	388.5	92.75	85.25	88.75	680	352	86	250	74	79.75	383.25	247.25	60.2	54.3	1159.5	27.5	2.1	11.9	15	149.1
758.5	426.5	840	3683	549.75	522	2350	1968.5	1758	605	815.75	448.5	426	2464.8	441	300	424.5	240.5	2374.3	1790.3	236.25	360.5	256	278	240	337	379.75	341.5	321.75	240.5	166.75	167	284.5	20.8	169	289.5	534.75	398	276.5	273	437.5	4.35	314.75	230.5	43.9	277.75	63	137	529.75	559	767	303.7	64.25	10.9	1326.3	21.1	127	545	29.75	237.5	75.8	703.75	16.5	19.25	19.75	389.75	50.75	12.25	2.4	13	4.3	2.6	125.9	374.2	570	725.75	484	12.6	17	218.25	20.5	77.25	134.5	59.5	2.4	61	67.75	93.5	45.7	51.2	75	3460	221.2	502	457.75	80.5	92.5	2380	25.1	17	24	123.75	669	226.5	264	67	69.25	3.6	2.9	423.25	43.7	17.3	15.9	19.5	36.7	14.7	291.25	150.5	485.5	67	13.5	34.5	5	197	86.25	183	397.75	264.25	200	242.5	244	156.25	133.25	1388	247.25	4136.3	385	92.75	85	86.25	675	352.5	85.75	249	71.75	80	380.5	245.75	60	54.7	1151.3	27.2	2	11.8	14.9	151.5
772.25	438	841.25	3744.5	558.25	525.25	2338.5	1951	1798.5	610	824.5	451	430.25	2493	450	307.75	429.5	242.75	2415.3	1810	244.75	363.75	266.5	280.75	244.5	340.25	382.25	345.5	320.5	248	167.75	169.25	289.75	21.3	172.5	305.5	550	455.25	274.25	273.5	439	4.37	316.25	228.75	44	279.5	64	139.75	522.75	557.25	760.75	304.7	62.25	10.9	1325.5	21.2	127.75	558.25	29.5	252.5	74.9	704.25	16.5	19.25	19.5	392	50	12.5	2.4	13.1	4.2	2.6	124.9	394.5	570.5	722	484.25	12.5	17.2	219.5	20	77.25	136	59.75	2.4	62.75	68	94.6	45.6	52	76.3	3516.8	222.8	499.5	472.5	81	91	2388	25.2	16.9	24	123.75	671.5	226.75	266	67	70	3.7	2.9	424	44.1	17.1	16.2	19.9	37	14.8	293.5	151	500	67.5	13.5	34.5	5.1	199.75	85.5	183.25	400.5	263.75	200	244.25	244	130.5	133.75	1384.8	225.75	4118.8	385	95	85.5	80.25	680	350.25	86.25	249.25	70.25	79.75	378	246	60	53.9	1156	27.6	2	11.9	15	151.4
768.5	444.5	838	3808.5	561.5	535.25	2328.5	1931.3	1893	608.5	834	452.5	431.75	2507	463.25	318.5	434.75	244.25	2414.5	1810	244.25	365.75	266.75	284.25	248.75	343.75	385.25	344.25	319.75	252.75	169.5	171.5	290.5	21.4	173	325.75	561.75	468.25	278.25	268	456.25	4.34	322.5	225.5	43.8	281.75	65.25	138	527.75	538	808	303.4	64	11	1330.5	21.4	127.25	563.25	29.75	230.25	74.8	707	17.1	19	19	392.5	50.25	12.5	2.4	13.3	4.1	2.5	123.3	395	567.5	728.75	483.75	12.4	17	217.5	20.25	78.5	136.75	59.75	2.5	62.75	67.75	95	46	51.9	75.9	3566.3	220.8	506.5	516.5	80.5	93.75	2398	25.2	17	24	123.5	676	223.75	268	66.25	70	3.7	2.9	432.75	44.4	17.8	16.9	21.1	38.3	15.4	296.25	149.3	506.5	66.5	13.25	34.75	5.1	199.75	85.5	184.25	402.25	266.5	201.25	246	244.5	128.75	136.5	1380	226.25	4130.5	388	94.25	85	79.25	680	351.5	79	246.75	68	78.5	372.75	248.25	60	53.8	1148.5	27.2	2	11.9	15.2	149.3
771.75	453.75	839.25	3820	569	549	2346.3	1928.3	1854.3	611.75	849	453	431.25	2517.8	483.25	322.5	436.5	250.25	2385.8	1810	260.25	376.5	266.75	285.75	254.75	346.5	388.75	347.75	324.5	252.75	167.75	171.5	295	21.4	173.75	323.75	570.25	445.5	271.25	268	442	4.26	315.75	223.5	43.1	279	68.5	137.5	539	536.75	801.25	298	64.75	10.9	1334.5	21.2	127	572	29.5	233	74	673.5	17.1	19	19	392.25	52.5	12.25	2.3	13.4	4.1	2.5	122.1	378.5	586	723.75	483	12.2	17	217.75	20	78.5	133	59.25	2.4	62.75	67.75	94.6	46	51.9	78.7	3561.5	217.7	499.25	563.25	79.75	97.5	2402.3	25	16.7	24	122.5	684.5	219.25	269.75	66	69	3.6	2.8	436.5	43.9	19.1	16.6	21.1	38.5	15.4	295	144.7	500	66.5	13.25	33.75	5	198.25	84.75	180	407.25	263.25	210.25	247	241	125.75	139	1399.5	226.25	4131.5	386	95.25	85	78.5	680	360.25	78.5	251.5	68.25	78.75	390	263.5	57.1	55	1147.8	27	2	11.9	15.1	149.4
782.5	455.5	836	3841.3	577.25	556.25	2277.5	1920.3	1903	614.5	856.25	458	449.25	2629.3	524.25	333.25	447.5	255.75	2322.5	1810	256.75	379.75	270.5	294.25	261.75	358	403.25	347.75	325	259.25	167.75	163.25	302	21.9	173.75	324.25	586	432.25	273	274	430	4.31	311.75	219.25	43.8	280.5	65.25	139.75	539	546	809	294.9	65.5	10.9	1330.8	21.1	125	582.25	29.75	233	74.6	682.75	16.8	19	19	391	53	12	2.4	13.6	3.6	2.5	122.7	371.3	594.75	727	491	11.6	16.9	222	19.75	77.5	133	59.25	2.4	62.5	67.5	95.1	45.6	52	81	3646.5	213.6	492.75	571.25	78.25	97.5	2388	24.9	17	23.75	122	705.5	224.5	269.75	66.5	67.75	3.6	2.8	434.5	43.8	21.4	16.5	21	37.8	15.4	295.25	144.7	501.75	65.25	13	34.5	5	198.5	84.75	182	406	262.25	217.75	242	243	124	137	1407	226.25	4184	387.25	95.25	84.75	82.25	687.25	359	78.25	255.75	66.5	76.75	390	265	58.2	54.8	1139.8	27.2	2	12	15.8	147.9
784.75	470	897.25	3880.8	569	547.75	2221	1913.3	1886.5	620.5	862.5	458.75	439.25	2845	548.25	336	436.5	255	2269	1826	251.5	374.25	268.25	289	257	353.25	408.5	328.25	324.25	253.5	156.5	163	300.75	22.6	161	315.25	579.25	394.75	263.75	260.5	410	4.29	309	214.75	43.4	280.75	64.25	139.75	515.5	534.5	816.75	288.4	63.25	10.8	1329.5	21.5	124	567.75	29.5	242	74.7	676	16.4	18.5	18.75	390	50.25	11.75	2.4	13.7	3.6	2.5	120.8	364.6	627.25	751.75	515.25	11.2	16.9	218.25	19	77.5	133	59	2.4	62.5	67.75	96.7	47.9	52.1	84.7	3664.5	212.2	488.75	613	78.5	93.25	2462.5	24.7	16.9	23.75	119	710.75	224.75	266	66	66	3.6	2.8	436.75	43.7	21.4	16.3	20.4	37	15.2	294.75	135.3	495.5	64.5	12.5	33.75	4.9	203.5	82.75	180.75	408.75	263.25	217.5	242.25	240.5	124.25	132.75	1376.8	223	4185.8	404	99.5	85	77.75	682.75	354.25	79	254.5	67.5	78	387	263.5	57.7	54.6	1125.3	27	2	12.2	16.2	149
782.75	458	915.5	3911.3	562	541.25	2185.8	1960.5	1886.5	620	871	461	434.25	2804.3	524.5	330.75	444.25	252.5	2251	1892	245	371.25	269.25	286	253.75	349.75	408.5	329.75	325.5	252.75	157.5	161.25	295	23.6	160.75	314	586.75	436.75	267	258	410.75	4.22	314.25	215.5	42.8	280	62.75	140.5	511	531.5	822.25	295.1	63.25	11.1	1354.3	21.9	124	567.5	29.25	246.75	73.8	651.75	16.5	19.25	18.25	390	50.5	12	2.4	13.9	3.5	2.5	120.5	370	619	750.75	511.5	10.9	17.3	219.25	19	77.5	133.5	59.25	2.4	62.5	68.25	96.5	47	52.2	83.1	3669.5	209.4	489.75	561.25	81	92.25	2614.8	25.7	17.7	23.5	120.25	705.75	240	268.75	66	66.75	3.5	2.8	440	44.9	21.9	17.4	21.1	38.4	15.7	309	136.2	500.5	63.25	12	33.25	5	200	83.5	180.75	409.5	262.25	219.5	244	241.5	123.25	134.75	1381.5	223	4207.8	406	99.25	85.75	76	680.75	356	78.25	252.75	67.75	77.75	387	260.75	57.7	55.2	1157.3	27.7	2.1	12.1	17.1	151.9
789.25	458	934.75	3909	560.75	539.25	2047.3	2001.3	1886.5	618.75	897.25	454.25	433	2755.3	511	331.5	435.25	249.75	2299.8	1892	250	367.25	270.25	288.25	254.25	348	338.5	330	328.25	249.25	156.75	160.75	294.25	23.9	159.75	309.25	587	440.5	266.75	258	399.75	4.2	314.5	215.25	42.1	280.25	60.75	144.75	526.75	520.25	889.25	297.4	62	11.1	1346.8	22.3	125.75	561.5	28.75	239.5	73	655.25	16.2	18.75	18.25	390.75	50.25	11.75	2.4	13.7	3.5	2.5	122.3	360	621	761.25	516.25	11.3	17.4	217.75	19	78.25	136.75	59.25	2.4	62.25	67.75	96.2	46.6	52.4	83.4	3635	209	489.75	568	80.25	93.75	2624.3	26.7	17.8	23.75	119.75	694.75	260.5	271.75	66.5	68	3.6	2.7	433.5	46.6	23.8	18.2	21.9	39.2	15.9	304.75	136	497	63.5	11.5	33.5	5	200.25	84	182.5	408.75	261	218	244	242.75	124.5	132.25	1377	223	4252	406	99.5	84.75	77.75	681	359.75	79.5	251.75	66.75	78	380.5	252.75	57.3	56.7	1143.8	27.8	2.1	12.2	17	155
832.5	442.5	1028.3	3904	562.25	542.25	1869	1979.5	1886.5	614.75	908.5	456.75	434.25	2798.8	521.5	335.25	435	250.75	2246	1830	251.75	368	274.25	288.5	254.75	349.25	341.25	333.25	324.75	250.25	156.75	160.75	294	24.2	162	310	611.75	417.75	269.5	269.75	401.25	4.16	313.75	216.75	42	280.25	61.25	145.25	521.75	512.5	931.75	305.3	61.75	11.1	1332.3	22.2	126	570	29.5	239.25	74.6	669.5	16.3	19.5	18.25	392.75	48.75	11.75	2.2	13.8	3.4	2.4	123	359.4	639	769	525.75	11.4	18.3	217.25	19.25	79	135	59.25	2.4	62.75	68	97.3	45.9	53.2	84.4	3601.3	213	488	550	82.75	94.25	2594.5	26.9	18.2	24.25	123	704	252.75	269.75	71.25	88.25	3.7	2.8	433.25	47.8	25.9	18.9	23.9	40.8	16.4	302.25	139.4	500.5	64	11.75	32.75	5	199.75	83.75	182.25	407.5	273.5	221.5	247.5	245.75	124	134.75	1376.5	223	4210.5	404.75	97.5	84.25	77.5	680.25	352.5	80	249.75	66.25	78.25	382.75	254	60.7	55.1	1140.8	28.6	2.1	12.5	17.1	157.5
